scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
bodyparts,,,nose,nose,leftpupil,leftpupil,dorsalpupil,dorsalpupil,rightpupil,rightpupil,ventralpupil,ventralpupil,lefteyelid,lefteyelid,dorsaleyelid,dorsaleyelid,righteyelid,righteyelid,ventraleyelid,ventraleyelid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Iris2022-10-121,img0049.png,167.3625030517578,314.25701904296875,367.61827408618785,231.786755706403,379.8794253895403,219.1633667266694,393.4672721215207,232.0913674922402,380.73514432114814,244.3174113443492,342.0015869140625,235.2958984375,379.379665190437,210.24563789705357,405.7380002999102,234.4069177698477,379.9991214974291,250.159945229831
labeled-data,Iris2022-10-121,img0978.png,161.63900756835938,333.4290466308594,365.6941678702392,229.96222148161888,376.3920579395076,220.05287116836178,387.3061143235041,230.6904644514,376.499161086697,242.4030859186929,342.4891662597656,238.75885009765625,375.85143132473684,204.43873490119776,407.1411142275904,234.6189594747816,376.8556742639063,255.95498678208344
labeled-data,Iris2022-10-121,img1761.png,168.30787658691406,320.5268249511719,373.337159883498,231.5948053784645,382.1719564517828,220.88800417615744,393.01865015365104,231.25449777884768,382.95338195595883,241.00639265440594,341.8460998535156,238.36892700195312,381.5196580343008,204.3846488926789,405.72001303228524,233.3915562674713,383.41351318359375,255.3293914794922
labeled-data,Iris2022-10-121,img2103.png,160.86593627929688,317.4881896972656,366.02084304085747,231.261474609375,375.9761939640531,221.2506846924999,387.3020418981414,231.2416886182421,376.8854829642893,241.38666347933201,341.92657470703125,238.31675720214844,374.6767447890087,203.8704480725127,404.16900634765625,230.18722534179688,378.8310654397926,255.65299620518232
labeled-data,Iris2022-10-121,img2348.png,165.5521240234375,309.139404296875,363.385800691359,230.87208301970455,375.41304953527964,217.35690477527797,389.2399648402531,230.95698071015335,375.969354979709,243.51836227888958,341.6831970214844,237.05503845214844,375.0376104344597,204.45791849350556,405.51732128731396,231.39769493264853,376.0195374279067,255.40463201499622
labeled-data,Iris2022-10-121,img2837.png,159.84178161621094,329.1080627441406,366.9251983213846,231.34677361991228,377.6755318415271,220.35001608414012,389.4952348907454,231.61373999439357,378.53523274008967,242.6741539176758,341.2396240234375,238.93276977539062,377.4204753466999,204.27278738582137,403.27105712890625,228.884521484375,378.50210144139356,254.97903590272523
labeled-data,Iris2022-10-121,img3228.png,162.23348999023438,316.6883850097656,363.33957067383795,231.34738507321202,376.10530343118245,217.1979144712124,391.6281554659423,230.89960406857563,377.99150015913773,244.94375648153706,340.6419677734375,235.14724731445312,375.70229576287034,203.83320111330153,403.4803771972656,228.29014587402344,378.43436504763525,254.03327302391463
labeled-data,Iris2022-10-121,img3375.png,168.34902954101562,316.0552062988281,367.6358494841394,231.00873866825287,377.0429017169139,220.62138127536852,388.35322558398224,230.4723630626927,378.7200116711455,241.25474907346208,342.7685852050781,236.6947784423828,376.6727090152337,204.55099566905457,403.4858703613281,229.88006591796875,378.8955758985017,254.90079757574992
