scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
bodyparts,,,nose,nose,leftpupil,leftpupil,dorsalpupil,dorsalpupil,rightpupil,rightpupil,ventralpupil,ventralpupil,lefteyelid,lefteyelid,dorsaleyelid,dorsaleyelid,righteyelid,righteyelid,ventraleyelid,ventraleyelid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,SS1132022-12-074,img00000.png,19.002168655395508,224.86557006835938,228.11319988331647,138.4917526295835,,,,,240.93731690467482,151.6665598788116,205.8517303466797,142.5611114501953,237.87075805664062,113.23548889160156,270.5174560546875,145.4199981689453,241.5250244140625,156.10647583007812
labeled-data,SS1132022-12-074,img01210.png,25.610446975030285,232.0423980322949,,,,,,,,,207.0964746737153,140.36195796686866,,,262.8155903190235,147.102723590211,,
labeled-data,SS1132022-12-074,img01350.png,17.193269780712455,227.81146545096408,227.15090407208874,140.19644134095873,,,,,243.65081281485928,153.54250721107903,205.50140380859375,144.6339874267578,237.97257239259346,112.36439790625388,267.43493714230135,148.27771655040442,239.39828491210938,158.6027374267578
labeled-data,SS1132022-12-074,img02162.png,18.123974045982948,209.21418707421165,222.0255436833447,140.61956268769237,,,,,234.26894774896425,153.51430463583532,204.15472412109375,146.05714416503906,234.55260220992898,115.28175282310309,269.6717385569117,148.0153276226906,239.27864964125945,158.82745888216382
labeled-data,SS1132022-12-074,img02211.png,16.852256774902344,223.8326873779297,223.3100658562148,138.46746826171875,,,,,239.49852532113317,151.1510290353614,205.5415802001953,142.69395446777344,237.4807586669922,111.88060760498047,268.56146240234375,145.35508728027344,237.9762420654297,157.00192260742188
labeled-data,SS1132022-12-074,img02952.png,16.574558189100543,220.9634578260962,,,,,,,,,204.224853515625,145.831298828125,235.75168181398467,118.73392626906642,273.166919636892,152.78387785890652,239.2158435246576,164.93910782312972
labeled-data,SS1132022-12-074,img03511.png,17.245915175069456,208.29107560277077,,,,,,,,,202.65769958496094,146.09716796875,240.56376608678215,121.58422700826942,273.61055831643955,154.2260845688063,239.4103789714454,153.90666152218333
labeled-data,SS1132022-12-074,img03599.png,19.15699337594677,223.7316095528817,,,,,,,,,200.8355712890625,145.4009552001953,241.9180690638832,119.8053147347616,275.3489522392291,154.2827214089792,242.96267922040238,165.46115932395097
