scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
bodyparts,,,nose,nose,leftpupil,leftpupil,dorsalpupil,dorsalpupil,rightpupil,rightpupil,ventralpupil,ventralpupil,lefteyelid,lefteyelid,dorsaleyelid,dorsaleyelid,righteyelid,righteyelid,ventraleyelid,ventraleyelid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,eye3,img0000.png,387.7833557128906,316.9465637207031,690.0697876794696,306.59136942437283,702.9578857421875,292.88485255855767,717.9484063652636,307.46328293887245,704.1627438133714,320.93377665093533,658.4217529296875,296.2480163574219,702.254772785592,260.91466238727503,760.870361328125,324.06915283203125,702.6291216109664,351.47518789285476
labeled-data,eye3,img0608.png,390.1572922497438,313.7157229690589,691.0370868653154,307.53577743040773,705.2933411532847,292.68348218843835,721.2401481527594,308.3742015009648,706.5098109734682,322.9170395633618,664.911802764834,295.3542429224854,703.8802033814536,261.997169174919,762.1659172986244,318.34385223235125,708.1287144554617,352.4829067547736
labeled-data,eye3,img0663.png,387.27606201171875,306.5491027832031,691.1208407901415,306.3578167120167,705.4384117443459,292.740901002363,721.4384935014888,308.44519448956515,706.2728826265452,322.51619415599026,658.831787109375,295.0289611816406,703.5137969093586,261.7260744723456,761.6441650390625,323.3062438964844,704.3408510836737,352.22038092572853
labeled-data,eye3,img0706.png,386.02848660139864,327.92497806950064,692.3359291461146,307.3304731556945,705.8254034934131,292.8307614498673,721.1047050837485,307.7726744565319,706.2613729645009,322.5017574603473,659.9131469726562,293.9546203613281,704.4554224569023,261.676603586706,763.2026102100476,320.9413399420547,704.8994052981756,351.5689328257813
labeled-data,eye3,img0816.png,395.4753112792969,312.72296142578125,692.1312436867848,307.3069255697513,705.4689427101179,293.66563957072975,720.2278117376751,308.4417322471812,705.5005820867896,322.3253727386621,659.9050903320312,292.7874755859375,703.638079619475,261.14217975858105,762.9144335108571,323.4544821731962,704.3816077824516,352.4410350512748
labeled-data,eye3,img1106.png,382.3262939453125,320.9627380371094,691.7141399542043,306.6099386294458,705.5720907807624,292.4053204775406,721.2875086308625,308.69930646034885,706.2381229282249,323.15509512818863,659.7700805664062,295.8152770996094,703.8996144450545,262.568888011716,761.41943359375,324.2630920410156,698.4909057617188,348.8554992675781
labeled-data,eye3,img1187.png,392.24932861328125,312.2169189453125,693.0013989715612,308.34541793822734,706.2547623701777,293.56910115754897,721.738937699841,308.37996594178986,707.584248142832,322.96000366299273,660.8857421875,295.3911437988281,705.6283960897148,263.29161866416246,763.8636028938283,325.42362570571555,707.0508173837515,351.90223242482756
labeled-data,eye3,img1475.png,,,691.9508062587123,308.2649264190096,705.5933018324766,292.4728382592091,721.8833243931135,308.21891035817157,706.8015906142449,323.4247998082425,660.6989135742188,298.59912109375,704.3706665039062,256.3213806152344,765.1782285350321,324.09848152145867,707.976238821496,352.04888245872684
