scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
bodyparts,,,nose,nose,leftpupil,leftpupil,dorsalpupil,dorsalpupil,rightpupil,rightpupil,ventralpupil,ventralpupil,lefteyelid,lefteyelid,dorsaleyelid,dorsaleyelid,righteyelid,righteyelid,ventraleyelid,ventraleyelid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Glaucus2022-08-103,img00000.png,219.27638244628906,228.2828369140625,411.5207660432163,199.00646337803204,,,455.01437880382684,200.01899687083207,,,398.7267761230469,196.35472106933594,433.52956934769423,173.7871632973356,460.2070250511137,210.21508765219824,435.31666182625514,223.2729914791476
labeled-data,Glaucus2022-08-103,img00001.png,219.13580322265625,226.78407287597656,412.01734797751544,198.88839831278145,,,456.212323108174,201.86706362210597,,,398.1835632324219,193.66917419433594,433.53259525625936,174.8965854971639,458.9910583496094,209.0741729736328,435.15358110916225,223.01521549551717
labeled-data,Glaucus2022-08-103,img00004.png,213.5684814453125,227.400634765625,411.6774316820406,197.46727165656696,,,455.7154913903906,200.7347245751875,,,398.0420837402344,193.54901123046875,433.348388671875,174.58309367587484,458.7539978027344,208.74205017089844,434.1903118591154,222.96884155273438
labeled-data,Glaucus2022-08-103,img00010.png,212.97628784179688,226.6529998779297,412.05915234669106,199.09482669604114,,,455.22957614634237,200.0243223175718,432.217056189582,219.82212231739416,395.6076965332031,194.24990844726562,432.6624755859375,174.2341684635608,457.9720153808594,208.83795166015625,432.22312484875005,224.4056885101537
labeled-data,Glaucus2022-08-103,img00014.png,217.9813232421875,220.8690948486328,412.17432679378504,198.31262565748622,,,455.81890668992287,199.50315684658653,,,396.92596435546875,193.55714416503906,432.7552795410156,174.16336271666705,458.3270263671875,209.1262664794922,436.6880783865528,224.16922493634686
labeled-data,Glaucus2022-08-103,img00461.png,223.70059204101562,224.27700805664062,414.20265110615435,199.37630335996215,434.00160523439956,179.48793968128035,456.0701429652194,199.23027014507295,435.96251243281625,220.39432742690832,399.6142578125,191.67767333984375,431.23333812605955,173.07338375852945,458.5386047363281,207.16278076171875,436.24431898942487,225.72133899016504
labeled-data,Glaucus2022-08-103,img01153.png,219.91351318359375,224.61021423339844,429.4784931656107,197.45367209784092,437.5991764880221,189.14486534686952,446.12395810798984,197.60887139149617,438.06495836947664,204.88679588324587,399.1097717285156,194.06588745117188,434.62664794921875,174.4978296835575,458.4053649902344,207.8939666748047,439.35166326030594,225.43130989728434
labeled-data,Glaucus2022-08-103,img01845.png,215.478515625,225.99636840820312,429.74943318265207,196.87595501182426,438.4833681055701,188.10446047795872,447.76036501472237,196.86135525134054,439.005545289282,205.03071782922305,399.38360595703125,196.31455993652344,434.74636896225485,174.4269209342052,459.2850036621094,208.8660888671875,442.06655606421594,226.81864459125546
