scorer,,,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab,SchroederLab
bodyparts,,,nose,nose,leftpupil,leftpupil,dorsalpupil,dorsalpupil,rightpupil,rightpupil,ventralpupil,ventralpupil,lefteyelid,lefteyelid,dorsaleyelid,dorsaleyelid,righteyelid,righteyelid,ventraleyelid,ventraleyelid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Morpheus2023-02-21,img00000.png,251.66119384765625,368.2760314941406,462.99186034292245,297.6520934712561,471.22152781739936,290.01150229439224,479.871337890625,297.96934125002525,471.1220099951338,306.3852651420972,436.0190124511719,299.0546875,470.71389656947883,280.38526519044143,496.0105285644531,302.6679382324219,471.0488394938427,317.74740955621024
labeled-data,Morpheus2023-02-21,img00901.png,247.59864807128906,371.0369873046875,463.43843268955146,298.1072578163304,471.3472781547672,289.0943665242358,480.2719177937671,298.150134369554,471.7043737652527,306.53455812852127,435.9657897949219,299.9512939453125,471.8638968691622,280.1117148605279,495.4096374511719,302.2691345214844,472.6406866114704,318.2526917195483
labeled-data,Morpheus2023-02-21,img01623.png,257.1734924316406,368.61822509765625,454.0517992013398,299.35430416148114,467.14747109398166,285.8357019580533,481.6481071841717,299.14973076553076,467.48042228824886,311.91321392374715,436.32470703125,298.89935302734375,467.3074035644531,275.4525146484375,494.6651306152344,302.1741027832031,467.83787706960993,320.4052734375
labeled-data,Morpheus2023-02-21,img02163.png,250.7340087890625,358.3315734863281,456.22023354174127,298.8859424745422,467.43099617639473,287.48822790034,479.45873020347284,298.77660398263026,468.226568301018,310.18845157157784,435.098388671875,299.07818603515625,466.81674307895867,278.47398206124944,494.9483337402344,302.9543151855469,468.35071845825485,318.1834612292451
labeled-data,Morpheus2023-02-21,img02975.png,257.9571838378906,368.3905944824219,459.22266013883257,298.9734252821104,468.0513537192372,288.8080902493275,478.8074646255798,298.46084257350975,468.71025068699646,308.8898160547381,436.02911376953125,299.1166076660156,468.2524603377864,279.41148516619717,495.064697265625,303.5731201171875,469.84315078477925,318.9384765625
labeled-data,Morpheus2023-02-21,img03696.png,254.9618377685547,365.66314697265625,461.25870085984855,299.5592772938563,472.1396633736246,287.7588642595202,484.75971988509303,299.7789700638297,472.96865626373204,311.24034911013445,436.3568115234375,301.49957275390625,471.94846665327793,277.12536909138333,495.8500061035156,301.5470275878906,472.8546625713277,322.0502014160156
labeled-data,Morpheus2023-02-21,img03786.png,253.20603942871094,365.0434265136719,462.5197166895081,298.90891426505675,472.8940645452174,288.32947239131744,484.0703124381923,299.0299812115678,473.59466733492525,309.74251024351025,436.19683837890625,301.52154541015625,472.8137865016855,277.58033279515064,496.16741943359375,302.4747314453125,473.8028236565357,322.5446198041664
labeled-data,Morpheus2023-02-21,img04507.png,250.02716064453125,369.8945007324219,464.62041234501334,299.91034363856926,473.24502674427947,289.8488514699532,482.6644505331289,299.9221516789094,474.00918311557865,308.9979912585436,436.4862365722656,301.5562438964844,473.22089440971246,278.3673409216397,496.2292785644531,302.3363037109375,473.85761853852273,322.00571103032013
